# GLAD-AZI - global azimuthal anisotropy model
# lon lat amplitude azimuth
53.0 90.0 0.001810 6.671167
54.0 90.0 0.001810 6.671167
55.0 90.0 0.001810 6.671167
56.0 90.0 0.001810 6.671167
57.0 90.0 0.001810 6.671167
58.0 90.0 0.001810 6.671167
59.0 90.0 0.001810 6.671167
60.0 90.0 0.001810 6.671167
61.0 90.0 0.001810 6.671167
62.0 90.0 0.001810 6.671167
63.0 90.0 0.001810 6.671167
64.0 90.0 0.001810 6.671167
65.0 90.0 0.001810 6.671167
66.0 90.0 0.001810 6.671167
67.0 90.0 0.001810 6.671167
68.0 90.0 0.001810 6.671167
69.0 90.0 0.001810 6.671167
70.0 90.0 0.001810 6.671167
71.0 90.0 0.001810 6.671167
72.0 90.0 0.001810 6.671167
73.0 90.0 0.001810 6.671167
74.0 90.0 0.001810 6.671167
75.0 90.0 0.001810 6.671167
76.0 90.0 0.001810 6.671167
77.0 90.0 0.001810 6.671167
78.0 90.0 0.001810 6.671167
79.0 90.0 0.001810 6.671167
80.0 90.0 0.001810 6.671167
81.0 90.0 0.001810 6.671167
82.0 90.0 0.001810 6.671167
83.0 90.0 0.001810 6.671167
84.0 90.0 0.001810 6.671167
85.0 90.0 0.001810 6.671167
86.0 90.0 0.001810 6.671167
87.0 90.0 0.001810 6.671167
88.0 90.0 0.001810 6.671167
89.0 90.0 0.001810 6.671167
90.0 90.0 0.001810 6.671167
91.0 90.0 0.001810 6.671167
92.0 90.0 0.001810 6.671167
93.0 90.0 0.001810 6.671167
94.0 90.0 0.001810 6.671167
95.0 90.0 0.001810 6.671167
96.0 90.0 0.001810 6.671167
97.0 90.0 0.001810 6.671167
98.0 90.0 0.001810 6.671167
99.0 90.0 0.001810 6.671167
100.0 90.0 0.001810 6.671167
101.0 90.0 0.001810 6.671167
102.0 90.0 0.001810 6.671167
103.0 90.0 0.001810 6.671167
104.0 90.0 0.001810 6.671167
105.0 90.0 0.001810 6.671167
106.0 90.0 0.001810 6.671167
107.0 90.0 0.001810 6.671167
108.0 90.0 0.001810 6.671167
109.0 90.0 0.001810 6.671167
110.0 90.0 0.001810 6.671167
111.0 90.0 0.001810 6.671167
112.0 90.0 0.001810 6.671167
113.0 90.0 0.001810 6.671167
114.0 90.0 0.001810 6.671167
115.0 90.0 0.001810 6.671167
116.0 90.0 0.001810 6.671167
117.0 90.0 0.001810 6.671167
118.0 90.0 0.001810 6.671167
119.0 90.0 0.001810 6.671167
120.0 90.0 0.001810 6.671167
121.0 90.0 0.001810 6.671167
122.0 90.0 0.001810 6.671167
123.0 90.0 0.001810 6.671167
124.0 90.0 0.001810 6.671167
125.0 90.0 0.001810 6.671167
126.0 90.0 0.001810 6.671167
127.0 90.0 0.001810 6.671167
128.0 90.0 0.001810 6.671167
129.0 90.0 0.001810 6.671167
130.0 90.0 0.001810 6.671167
131.0 90.0 0.001810 6.671167
132.0 90.0 0.001810 6.671167
133.0 90.0 0.001810 6.671167
134.0 90.0 0.001810 6.671167
135.0 90.0 0.001810 6.671167
136.0 90.0 0.001810 6.671167
137.0 90.0 0.001810 6.671167
138.0 90.0 0.001810 6.671167
139.0 90.0 0.001810 6.671167
140.0 90.0 0.001810 6.671167
141.0 90.0 0.001810 6.671167
142.0 90.0 0.001810 6.671167
143.0 90.0 0.001810 6.671167
144.0 90.0 0.001810 6.671167
145.0 90.0 0.001810 6.671167
146.0 90.0 0.001810 6.671167
147.0 90.0 0.001810 6.671167
148.0 90.0 0.001810 6.671167
149.0 90.0 0.001810 6.671167
150.0 90.0 0.001810 6.671167
151.0 90.0 0.001810 6.671167
152.0 90.0 0.001810 6.671167
153.0 90.0 0.001810 6.671167
154.0 90.0 0.001810 6.671167
155.0 90.0 0.001810 6.671167
156.0 90.0 0.001810 6.671167
157.0 90.0 0.001810 6.671167
158.0 90.0 0.001810 6.671167
159.0 90.0 0.001810 6.671167
160.0 90.0 0.001810 6.671167
161.0 90.0 0.001810 6.671167
162.0 90.0 0.001810 6.671167
163.0 90.0 0.001810 6.671167
164.0 90.0 0.001810 6.671167
165.0 90.0 0.001810 6.671167
166.0 90.0 0.001810 6.671167
167.0 90.0 0.001810 6.671167
168.0 90.0 0.001810 6.671167
169.0 90.0 0.001810 6.671167
170.0 90.0 0.001810 6.671167
171.0 90.0 0.001810 6.671167
172.0 90.0 0.001810 6.671167
173.0 90.0 0.001810 6.671167
174.0 90.0 0.001810 6.671167
175.0 90.0 0.001810 6.671167
176.0 90.0 0.001810 6.671167
177.0 90.0 0.001810 6.671167
178.0 90.0 0.001810 6.671167
179.0 90.0 0.001810 6.671167
-180.0 89.0 0.001448 -17.358201
-179.0 89.0 0.001481 -16.833150
-178.0 89.0 0.001514 -16.327016
-177.0 89.0 0.001547 -15.840546
-176.0 89.0 0.001579 -15.378069
-175.0 89.0 0.001610 -14.943289
-174.0 89.0 0.001640 -14.531794
-173.0 89.0 0.001669 -14.140390
-172.0 89.0 0.001698 -13.765489
-171.0 89.0 0.001726 -13.398601
-170.0 89.0 0.001754 -13.027372
-169.0 89.0 0.001782 -12.662052
-168.0 89.0 0.001808 -12.315607
-167.0 89.0 0.001834 -11.983454
-166.0 89.0 0.001859 -11.662258
-165.0 89.0 0.001883 -11.354000
-164.0 89.0 0.001905 -11.060668
-163.0 89.0 0.001926 -10.782936
-162.0 89.0 0.001945 -10.512566
-161.0 89.0 0.001964 -10.248342
-160.0 89.0 0.001981 -9.991875
-159.0 89.0 0.001997 -9.746196
-158.0 89.0 0.002011 -9.507006
-157.0 89.0 0.002024 -9.271103
-156.0 89.0 0.002036 -9.038610
-155.0 89.0 0.002046 -8.810358
-154.0 89.0 0.002056 -8.583845
-153.0 89.0 0.002064 -8.360507
-152.0 89.0 0.002069 -8.141422
-151.0 89.0 0.002072 -7.925506
-150.0 89.0 0.002072 -7.711199
-149.0 89.0 0.002071 -7.495936
-148.0 89.0 0.002070 -7.278320
-147.0 89.0 0.002069 -7.060169
-146.0 89.0 0.002073 -6.851701
-145.0 89.0 0.002068 -6.636239
-144.0 89.0 0.002061 -6.420216
-143.0 89.0 0.002054 -6.203792
-142.0 89.0 0.002047 -5.987486
-141.0 89.0 0.002038 -5.769869
-140.0 89.0 0.002026 -5.549993
-139.0 89.0 0.002014 -5.327781
-138.0 89.0 0.002000 -5.102671
-137.0 89.0 0.001986 -4.874331
-136.0 89.0 0.001970 -4.642820
-135.0 89.0 0.001953 -4.407592
-134.0 89.0 0.001935 -4.164773
-133.0 89.0 0.001914 -3.913790
-132.0 89.0 0.001894 -3.658160
-131.0 89.0 0.001873 -3.397965
-130.0 89.0 0.001851 -3.132185
-129.0 89.0 0.001828 -2.852765
-128.0 89.0 0.001806 -2.577408
-127.0 89.0 0.001784 -2.297852
-126.0 89.0 0.001759 -1.998189
-125.0 89.0 0.001736 -1.696843
-124.0 89.0 0.001712 -1.391285
-123.0 89.0 0.001683 -1.002299
-122.0 89.0 0.001658 -0.667143
-121.0 89.0 0.001634 -0.332169
-120.0 89.0 0.001611 0.008709
-119.0 89.0 0.001588 0.356487
-118.0 89.0 0.001565 0.718525
-117.0 89.0 0.001542 1.093776
-116.0 89.0 0.001517 1.497840
-115.0 89.0 0.001492 1.918314
-114.0 89.0 0.001468 2.347053
-113.0 89.0 0.001443 2.804400
-112.0 89.0 0.001419 3.270970
-111.0 89.0 0.001395 3.745405
-110.0 89.0 0.001372 4.236492
-109.0 89.0 0.001350 4.736696
-108.0 89.0 0.001328 5.264583
-107.0 89.0 0.001306 5.806997
-106.0 89.0 0.001286 6.336896
-105.0 89.0 0.001268 6.857105
-104.0 89.0 0.001251 7.388131
-103.0 89.0 0.001235 7.930502
-102.0 89.0 0.001219 8.488273
-101.0 89.0 0.001203 9.065519
-100.0 89.0 0.001189 9.633039
-99.0 89.0 0.001175 10.201180
-98.0 89.0 0.001163 10.781850
-97.0 89.0 0.001153 11.331061
-96.0 89.0 0.001143 11.875796
-95.0 89.0 0.001136 12.396569
-94.0 89.0 0.001130 12.894993
-93.0 89.0 0.001125 13.396023
-92.0 89.0 0.001120 13.907159
-91.0 89.0 0.001116 14.401632
-90.0 89.0 0.001110 15.046609
-89.0 89.0 0.001111 15.466531
-88.0 89.0 0.001113 15.867485
-87.0 89.0 0.001116 16.250530
-86.0 89.0 0.001121 16.582742
-85.0 89.0 0.001127 16.888790
-84.0 89.0 0.001132 17.189886
-83.0 89.0 0.001140 17.456959
-82.0 89.0 0.001148 17.687839
-81.0 89.0 0.001156 17.907001
-80.0 89.0 0.001165 18.120209
-79.0 89.0 0.001174 18.316087
-78.0 89.0 0.001184 18.485822
-77.0 89.0 0.001195 18.622422
-76.0 89.0 0.001207 18.709324
-75.0 89.0 0.001222 18.739094
-74.0 89.0 0.001238 18.726860
-73.0 89.0 0.001254 18.707602
-72.0 89.0 0.001271 18.670265
-71.0 89.0 0.001289 18.620369
-70.0 89.0 0.001307 18.565783
-69.0 89.0 0.001326 18.493794
-68.0 89.0 0.001344 18.425391
-67.0 89.0 0.001363 18.353425
-66.0 89.0 0.001382 18.262820
-65.0 89.0 0.001403 18.153969
-64.0 89.0 0.001426 18.014669
-63.0 89.0 0.001450 17.847623
-62.0 89.0 0.001476 17.668157
-61.0 89.0 0.001502 17.489092
-60.0 89.0 0.001527 17.320356
-59.0 89.0 0.001553 17.154887
-58.0 89.0 0.001579 16.978347
-57.0 89.0 0.001607 16.788342
-56.0 89.0 0.001632 16.711222
-55.0 89.0 0.001661 16.515623
-54.0 89.0 0.001687 16.357903
-53.0 89.0 0.001719 16.142706
-52.0 89.0 0.001755 15.901177
-51.0 89.0 0.001789 15.682685
-50.0 89.0 0.001824 15.460533
-49.0 89.0 0.001861 15.234786
-48.0 89.0 0.001899 15.013596
-47.0 89.0 0.001937 14.804585
-46.0 89.0 0.001974 14.605000
-45.0 89.0 0.002009 14.424334
-44.0 89.0 0.002043 14.260253
-43.0 89.0 0.002076 14.105891
-42.0 89.0 0.002109 13.956191
-41.0 89.0 0.002142 13.807665
-40.0 89.0 0.002175 13.658027
-39.0 89.0 0.002210 13.508844
-38.0 89.0 0.002245 13.361522
-37.0 89.0 0.002280 13.218044
-36.0 89.0 0.002315 13.077484
-35.0 89.0 0.002351 12.939165
-34.0 89.0 0.002387 12.803928
-33.0 89.0 0.002432 12.681397
-32.0 89.0 0.002468 12.552016
-31.0 89.0 0.002504 12.427698
-30.0 89.0 0.002540 12.308041
-29.0 89.0 0.002576 12.193230
-28.0 89.0 0.002611 12.082676
-27.0 89.0 0.002646 11.976005
-26.0 89.0 0.002681 11.873156
-25.0 89.0 0.002715 11.773860
-24.0 89.0 0.002749 11.678066
-23.0 89.0 0.002782 11.585671
-22.0 89.0 0.002815 11.496760
-21.0 89.0 0.002847 11.411256
-20.0 89.0 0.002879 11.328983
-19.0 89.0 0.002911 11.249899
-18.0 89.0 0.002942 11.174075
-17.0 89.0 0.002972 11.101454
-16.0 89.0 0.003002 11.031964
-15.0 89.0 0.003032 10.965616
-14.0 89.0 0.003062 10.902318
-13.0 89.0 0.003091 10.842018
-12.0 89.0 0.003119 10.784612
-11.0 89.0 0.003148 10.729995
-10.0 89.0 0.003176 10.678048
-9.0 89.0 0.003203 10.628619
-8.0 89.0 0.003230 10.581549
-7.0 89.0 0.003257 10.536690
-6.0 89.0 0.003283 10.493837
-5.0 89.0 0.003308 10.452737
-4.0 89.0 0.003331 10.413095
-3.0 89.0 0.003355 10.374733
-2.0 89.0 0.003377 10.337561
-1.0 89.0 0.003399 10.301291
0.0 89.0 0.003424 10.298417
1.0 89.0 0.003445 10.255267
2.0 89.0 0.003465 10.212303
3.0 89.0 0.003485 10.169886
4.0 89.0 0.003506 10.128793
5.0 89.0 0.003527 10.089757
6.0 89.0 0.003548 10.052355
7.0 89.0 0.003568 10.016061
8.0 89.0 0.003586 9.980756
9.0 89.0 0.003603 9.946614
10.0 89.0 0.003619 9.914447
11.0 89.0 0.003634 9.884787
12.0 89.0 0.003649 9.857581
13.0 89.0 0.003663 9.832882
14.0 89.0 0.003677 9.810802
15.0 89.0 0.003690 9.791372
16.0 89.0 0.003702 9.774545
17.0 89.0 0.003713 9.760320
18.0 89.0 0.003724 9.748538
19.0 89.0 0.003734 9.739160
20.0 89.0 0.003742 9.732020
21.0 89.0 0.003750 9.727143
22.0 89.0 0.003758 9.724234
23.0 89.0 0.003764 9.723236
24.0 89.0 0.003770 9.724033
25.0 89.0 0.003775 9.726452
26.0 89.0 0.003779 9.730444
27.0 89.0 0.003782 9.735979
28.0 89.0 0.003785 9.742889
29.0 89.0 0.003786 9.751189
30.0 89.0 0.003787 9.760885
31.0 89.0 0.003787 9.771945
32.0 89.0 0.003785 9.784663
33.0 89.0 0.003783 9.799073
34.0 89.0 0.003778 9.854814
35.0 89.0 0.003773 9.873944
36.0 89.0 0.003767 9.895686
37.0 89.0 0.003760 9.919910
38.0 89.0 0.003751 9.946477
39.0 89.0 0.003742 9.975440
40.0 89.0 0.003732 10.006653
41.0 89.0 0.003720 10.039990
42.0 89.0 0.003707 10.075524
43.0 89.0 0.003693 10.113078
44.0 89.0 0.003678 10.152688
45.0 89.0 0.003662 10.194204
46.0 89.0 0.003644 10.237690
47.0 89.0 0.003625 10.283054
48.0 89.0 0.003605 10.330190
49.0 89.0 0.003584 10.379184
50.0 89.0 0.003561 10.429990
51.0 89.0 0.003537 10.482433
52.0 89.0 0.003512 10.536599
53.0 89.0 0.003485 10.592490
54.0 89.0 0.003458 10.650046
55.0 89.0 0.003429 10.709281
56.0 89.0 0.003399 10.770157
57.0 89.0 0.003369 10.786465
58.0 89.0 0.003336 10.848215
59.0 89.0 0.003302 10.910755
60.0 89.0 0.003265 10.974225
61.0 89.0 0.003228 11.038717
62.0 89.0 0.003190 11.104402
63.0 89.0 0.003150 11.171256
64.0 89.0 0.003110 11.239364
65.0 89.0 0.003068 11.308696
66.0 89.0 0.003026 11.379321
67.0 89.0 0.002983 11.451161
68.0 89.0 0.002938 11.524220
69.0 89.0 0.002894 11.598490
70.0 89.0 0.002848 11.673931
71.0 89.0 0.002801 11.750480
72.0 89.0 0.002753 11.828122
73.0 89.0 0.002705 11.906809
74.0 89.0 0.002655 11.986469
75.0 89.0 0.002605 12.067042
76.0 89.0 0.002554 12.148436
77.0 89.0 0.002501 12.230534
78.0 89.0 0.002448 12.313232
79.0 89.0 0.002394 12.396369
80.0 89.0 0.002339 12.479828
81.0 89.0 0.002283 12.563402
82.0 89.0 0.002226 12.646891
83.0 89.0 0.002169 12.730064
84.0 89.0 0.002110 12.812653
85.0 89.0 0.002051 12.894381
86.0 89.0 0.001991 12.974881
87.0 89.0 0.001930 13.053777
88.0 89.0 0.001869 13.130618
89.0 89.0 0.001808 13.204879
90.0 89.0 0.001745 13.257279
91.0 89.0 0.001689 13.325295
92.0 89.0 0.001634 13.390352
93.0 89.0 0.001578 13.452085
94.0 89.0 0.001521 13.510078
95.0 89.0 0.001465 13.563868
96.0 89.0 0.001408 13.612900
97.0 89.0 0.001351 13.656524
98.0 89.0 0.001294 13.693979
99.0 89.0 0.001236 13.724306
100.0 89.0 0.001179 13.746413
101.0 89.0 0.001122 13.758910
102.0 89.0 0.001065 13.760195
103.0 89.0 0.001009 13.748162
104.0 89.0 0.000952 13.720415
105.0 89.0 0.000897 13.673939
106.0 89.0 0.000842 13.605593
107.0 89.0 0.000788 13.510917
108.0 89.0 0.000736 13.383866
109.0 89.0 0.000683 13.216486
110.0 89.0 0.000631 12.997941
111.0 89.0 0.000581 12.719193
112.0 89.0 0.000532 12.365964
113.0 89.0 0.000485 11.917843
114.0 89.0 0.000440 11.350769
115.0 89.0 0.000396 10.631228
116.0 89.0 0.000354 9.714661
117.0 89.0 0.000315 8.535846
118.0 89.0 0.000277 7.008058
119.0 89.0 0.000242 5.009939
120.0 89.0 0.000210 2.365939
121.0 89.0 0.000182 -1.159226
122.0 89.0 0.000158 -5.843137
123.0 89.0 0.000141 -11.869229
124.0 89.0 0.000136 -19.151066
125.0 89.0 0.000138 -26.364555
126.0 89.0 0.000148 -32.724786
127.0 89.0 0.000165 -37.814732
128.0 89.0 0.000187 -41.807997
129.0 89.0 0.000213 -44.954959
130.0 89.0 0.000241 -47.208122
131.0 89.0 0.000267 -48.583286
132.0 89.0 0.000295 -49.633478
133.0 89.0 0.000323 -50.421512
134.0 89.0 0.000348 -50.777915
135.0 89.0 0.000371 -50.893912
136.0 89.0 0.000394 -50.880641
137.0 89.0 0.000416 -50.741187
138.0 89.0 0.000437 -50.457335
139.0 89.0 0.000455 -50.050775
140.0 89.0 0.000474 -49.580566
141.0 89.0 0.000492 -49.065157
142.0 89.0 0.000509 -48.482787
143.0 89.0 0.000526 -47.836220
144.0 89.0 0.000541 -47.102460
145.0 89.0 0.000556 -46.278678
146.0 89.0 0.000570 -45.413011
147.0 89.0 0.000590 -44.653289
148.0 89.0 0.000604 -43.681033
149.0 89.0 0.000619 -42.697410
150.0 89.0 0.000636 -41.769831
151.0 89.0 0.000654 -40.870062
152.0 89.0 0.000671 -39.928428
153.0 89.0 0.000689 -38.949941
154.0 89.0 0.000708 -37.980709
155.0 89.0 0.000727 -36.991491
156.0 89.0 0.000746 -35.968646
157.0 89.0 0.000766 -34.957670
158.0 89.0 0.000786 -33.926128
159.0 89.0 0.000807 -32.844552
160.0 89.0 0.000829 -31.794390
161.0 89.0 0.000852 -30.769637
162.0 89.0 0.000876 -29.781450
163.0 89.0 0.000902 -28.811333
164.0 89.0 0.000928 -27.887070
165.0 89.0 0.000955 -26.982681
166.0 89.0 0.000983 -26.133236
167.0 89.0 0.001013 -25.338203
168.0 89.0 0.001042 -24.576260
169.0 89.0 0.001073 -23.834891
170.0 89.0 0.001104 -23.106754
171.0 89.0 0.001136 -22.413315
172.0 89.0 0.001168 -21.755235
173.0 89.0 0.001201 -21.104986
174.0 89.0 0.001235 -20.495729
175.0 89.0 0.001268 -19.934542
176.0 89.0 0.001301 -19.386509
177.0 89.0 0.001335 -18.854639
178.0 89.0 0.001369 -18.340283
179.0 89.0 0.001402 -17.858505
-180.0 88.0 0.002099 -15.196794
-179.0 88.0 0.002217 -14.578443
-178.0 88.0 0.002327 -13.943201
-177.0 88.0 0.002435 -13.380076
-176.0 88.0 0.002542 -12.859837
-175.0 88.0 0.002647 -12.398133
-174.0 88.0 0.002749 -11.975494
-173.0 88.0 0.002850 -11.577826
-172.0 88.0 0.002949 -11.214787
-171.0 88.0 0.003043 -10.889670
-170.0 88.0 0.003134 -10.603843
-169.0 88.0 0.003222 -10.330840
-168.0 88.0 0.003304 -10.096311
-167.0 88.0 0.003379 -9.915798
-166.0 88.0 0.003447 -9.763605
-165.0 88.0 0.003510 -9.629337
-164.0 88.0 0.003569 -9.517738
-163.0 88.0 0.003627 -9.427646
-162.0 88.0 0.003673 -9.352680
-161.0 88.0 0.003712 -9.294130
-160.0 88.0 0.003746 -9.244236
-159.0 88.0 0.003775 -9.203162
-158.0 88.0 0.003799 -9.171540
-157.0 88.0 0.003818 -9.147412
