# GLAD-AZI - global azimuthal anisotropy model
# lon lat amplitude azimuth
-20.0 90.0 0.001637 6.178329
-19.0 90.0 0.001637 6.178329
-18.0 90.0 0.001637 6.178329
-17.0 90.0 0.001637 6.178329
-16.0 90.0 0.001637 6.178329
-15.0 90.0 0.001637 6.178329
-14.0 90.0 0.001637 6.178329
-13.0 90.0 0.001637 6.178329
-12.0 90.0 0.001637 6.178329
-11.0 90.0 0.001637 6.178329
-10.0 90.0 0.001637 6.178329
-9.0 90.0 0.001637 6.178329
-8.0 90.0 0.001637 6.178329
-7.0 90.0 0.001637 6.178329
-6.0 90.0 0.001637 6.178329
-5.0 90.0 0.001637 6.178329
-4.0 90.0 0.001637 6.178329
-3.0 90.0 0.001637 6.178329
-2.0 90.0 0.001637 6.178329
-1.0 90.0 0.001637 6.178329
0.0 90.0 0.001637 6.178329
1.0 90.0 0.001637 6.178329
2.0 90.0 0.001637 6.178329
3.0 90.0 0.001637 6.178329
4.0 90.0 0.001637 6.178329
5.0 90.0 0.001637 6.178329
6.0 90.0 0.001637 6.178329
7.0 90.0 0.001637 6.178329
8.0 90.0 0.001637 6.178329
9.0 90.0 0.001637 6.178329
10.0 90.0 0.001637 6.178329
11.0 90.0 0.001637 6.178329
12.0 90.0 0.001637 6.178329
13.0 90.0 0.001637 6.178329
14.0 90.0 0.001637 6.178329
15.0 90.0 0.001637 6.178329
16.0 90.0 0.001637 6.178329
17.0 90.0 0.001637 6.178329
18.0 90.0 0.001637 6.178329
19.0 90.0 0.001637 6.178329
20.0 90.0 0.001637 6.178329
21.0 90.0 0.001637 6.178329
22.0 90.0 0.001637 6.178329
23.0 90.0 0.001637 6.178329
24.0 90.0 0.001637 6.178329
25.0 90.0 0.001637 6.178329
26.0 90.0 0.001637 6.178329
27.0 90.0 0.001637 6.178329
28.0 90.0 0.001637 6.178329
29.0 90.0 0.001637 6.178329
30.0 90.0 0.001637 6.178329
31.0 90.0 0.001637 6.178329
32.0 90.0 0.001637 6.178329
33.0 90.0 0.001637 6.178329
34.0 90.0 0.001637 6.178329
35.0 90.0 0.001637 6.178329
36.0 90.0 0.001637 6.178329
37.0 90.0 0.001637 6.178329
38.0 90.0 0.001637 6.178329
39.0 90.0 0.001637 6.178329
40.0 90.0 0.001637 6.178329
41.0 90.0 0.001637 6.178329
42.0 90.0 0.001637 6.178329
43.0 90.0 0.001637 6.178329
44.0 90.0 0.001637 6.178329
45.0 90.0 0.001637 6.178329
46.0 90.0 0.001637 6.178329
47.0 90.0 0.001637 6.178329
48.0 90.0 0.001637 6.178329
49.0 90.0 0.001637 6.178329
50.0 90.0 0.001637 6.178329
51.0 90.0 0.001637 6.178329
52.0 90.0 0.001637 6.178329
53.0 90.0 0.001637 6.178329
54.0 90.0 0.001637 6.178329
55.0 90.0 0.001637 6.178329
56.0 90.0 0.001637 6.178329
57.0 90.0 0.001637 6.178329
58.0 90.0 0.001637 6.178329
59.0 90.0 0.001637 6.178329
60.0 90.0 0.001637 6.178329
61.0 90.0 0.001637 6.178329
62.0 90.0 0.001637 6.178329
63.0 90.0 0.001637 6.178329
64.0 90.0 0.001637 6.178329
65.0 90.0 0.001637 6.178329
66.0 90.0 0.001637 6.178329
67.0 90.0 0.001637 6.178329
68.0 90.0 0.001637 6.178329
69.0 90.0 0.001637 6.178329
70.0 90.0 0.001637 6.178329
71.0 90.0 0.001637 6.178329
72.0 90.0 0.001637 6.178329
73.0 90.0 0.001637 6.178329
74.0 90.0 0.001637 6.178329
75.0 90.0 0.001637 6.178329
76.0 90.0 0.001637 6.178329
77.0 90.0 0.001637 6.178329
78.0 90.0 0.001637 6.178329
79.0 90.0 0.001637 6.178329
80.0 90.0 0.001637 6.178329
81.0 90.0 0.001637 6.178329
82.0 90.0 0.001637 6.178329
83.0 90.0 0.001637 6.178329
84.0 90.0 0.001637 6.178329
85.0 90.0 0.001637 6.178329
86.0 90.0 0.001637 6.178329
87.0 90.0 0.001637 6.178329
88.0 90.0 0.001637 6.178329
89.0 90.0 0.001637 6.178329
90.0 90.0 0.001637 6.178329
91.0 90.0 0.001637 6.178329
92.0 90.0 0.001637 6.178329
93.0 90.0 0.001637 6.178329
94.0 90.0 0.001637 6.178329
95.0 90.0 0.001637 6.178329
96.0 90.0 0.001637 6.178329
97.0 90.0 0.001637 6.178329
98.0 90.0 0.001637 6.178329
99.0 90.0 0.001637 6.178329
100.0 90.0 0.001637 6.178329
101.0 90.0 0.001637 6.178329
102.0 90.0 0.001637 6.178329
103.0 90.0 0.001637 6.178329
104.0 90.0 0.001637 6.178329
105.0 90.0 0.001637 6.178329
106.0 90.0 0.001637 6.178329
107.0 90.0 0.001637 6.178329
108.0 90.0 0.001637 6.178329
109.0 90.0 0.001637 6.178329
110.0 90.0 0.001637 6.178329
111.0 90.0 0.001637 6.178329
112.0 90.0 0.001637 6.178329
113.0 90.0 0.001637 6.178329
114.0 90.0 0.001637 6.178329
115.0 90.0 0.001637 6.178329
116.0 90.0 0.001637 6.178329
117.0 90.0 0.001637 6.178329
118.0 90.0 0.001637 6.178329
119.0 90.0 0.001637 6.178329
120.0 90.0 0.001637 6.178329
121.0 90.0 0.001637 6.178329
122.0 90.0 0.001637 6.178329
123.0 90.0 0.001637 6.178329
124.0 90.0 0.001637 6.178329
125.0 90.0 0.001637 6.178329
126.0 90.0 0.001637 6.178329
127.0 90.0 0.001637 6.178329
128.0 90.0 0.001637 6.178329
129.0 90.0 0.001637 6.178329
130.0 90.0 0.001637 6.178329
131.0 90.0 0.001637 6.178329
132.0 90.0 0.001637 6.178329
133.0 90.0 0.001637 6.178329
134.0 90.0 0.001637 6.178329
135.0 90.0 0.001637 6.178329
136.0 90.0 0.001637 6.178329
137.0 90.0 0.001637 6.178329
138.0 90.0 0.001637 6.178329
139.0 90.0 0.001637 6.178329
140.0 90.0 0.001637 6.178329
141.0 90.0 0.001637 6.178329
142.0 90.0 0.001637 6.178329
143.0 90.0 0.001637 6.178329
144.0 90.0 0.001637 6.178329
145.0 90.0 0.001637 6.178329
146.0 90.0 0.001637 6.178329
147.0 90.0 0.001637 6.178329
148.0 90.0 0.001637 6.178329
149.0 90.0 0.001637 6.178329
150.0 90.0 0.001637 6.178329
151.0 90.0 0.001637 6.178329
152.0 90.0 0.001637 6.178329
153.0 90.0 0.001637 6.178329
154.0 90.0 0.001637 6.178329
155.0 90.0 0.001637 6.178329
156.0 90.0 0.001637 6.178329
157.0 90.0 0.001637 6.178329
158.0 90.0 0.001637 6.178329
159.0 90.0 0.001637 6.178329
160.0 90.0 0.001637 6.178329
161.0 90.0 0.001637 6.178329
162.0 90.0 0.001637 6.178329
163.0 90.0 0.001637 6.178329
164.0 90.0 0.001637 6.178329
165.0 90.0 0.001637 6.178329
166.0 90.0 0.001637 6.178329
167.0 90.0 0.001637 6.178329
168.0 90.0 0.001637 6.178329
169.0 90.0 0.001637 6.178329
170.0 90.0 0.001637 6.178329
171.0 90.0 0.001637 6.178329
172.0 90.0 0.001637 6.178329
173.0 90.0 0.001637 6.178329
174.0 90.0 0.001637 6.178329
175.0 90.0 0.001637 6.178329
176.0 90.0 0.001637 6.178329
177.0 90.0 0.001637 6.178329
178.0 90.0 0.001637 6.178329
179.0 90.0 0.001637 6.178329
-180.0 89.0 0.001989 -3.286102
-179.0 89.0 0.002323 -3.059679
-178.0 89.0 0.002441 -3.233339
-177.0 89.0 0.002558 -3.385365
-176.0 89.0 0.002676 -3.516294
-175.0 89.0 0.002794 -3.626736
-174.0 89.0 0.002912 -3.720249
-173.0 89.0 0.003030 -3.799558
-172.0 89.0 0.003148 -3.867292
-171.0 89.0 0.003264 -3.927962
-170.0 89.0 0.003376 -3.987623
-169.0 89.0 0.003487 -4.042662
-168.0 89.0 0.003597 -4.088049
-167.0 89.0 0.003706 -4.126130
-166.0 89.0 0.003814 -4.158654
-165.0 89.0 0.003920 -4.185083
-164.0 89.0 0.004025 -4.204472
-163.0 89.0 0.004130 -4.216467
-162.0 89.0 0.004233 -4.224943
-161.0 89.0 0.004334 -4.230503
-160.0 89.0 0.004434 -4.232280
-159.0 89.0 0.004532 -4.228460
-158.0 89.0 0.004629 -4.221014
-157.0 89.0 0.004724 -4.211473
-156.0 89.0 0.004816 -4.199657
-155.0 89.0 0.004907 -4.184735
-154.0 89.0 0.004994 -4.168021
-153.0 89.0 0.005080 -4.148327
-152.0 89.0 0.005166 -4.124447
-151.0 89.0 0.005250 -4.096602
-150.0 89.0 0.005334 -4.065506
-149.0 89.0 0.005415 -4.033091
-148.0 89.0 0.005492 -4.001123
-147.0 89.0 0.005565 -3.968842
-146.0 89.0 0.005637 -3.933814
-145.0 89.0 0.005707 -3.896462
-144.0 89.0 0.005774 -3.857538
-143.0 89.0 0.005839 -3.817645
-142.0 89.0 0.005900 -3.776662
-141.0 89.0 0.005959 -3.733688
-140.0 89.0 0.006016 -3.688954
-139.0 89.0 0.006071 -3.642817
-138.0 89.0 0.006124 -3.595359
-137.0 89.0 0.006175 -3.546685
-136.0 89.0 0.006222 -3.496884
-135.0 89.0 0.006268 -3.445977
-134.0 89.0 0.006311 -3.394053
-133.0 89.0 0.006353 -3.341337
-132.0 89.0 0.006392 -3.287801
-131.0 89.0 0.006428 -3.233390
-130.0 89.0 0.006462 -3.178118
-129.0 89.0 0.006494 -3.122568
-128.0 89.0 0.006521 -3.065403
-127.0 89.0 0.006544 -3.007124
-126.0 89.0 0.006568 -2.949133
-125.0 89.0 0.006588 -2.889792
-124.0 89.0 0.006604 -2.829260
-123.0 89.0 0.006619 -2.768837
-122.0 89.0 0.006632 -2.708172
-121.0 89.0 0.006641 -2.645888
-120.0 89.0 0.006647 -2.582536
-119.0 89.0 0.006650 -2.518186
-118.0 89.0 0.006651 -2.453570
-117.0 89.0 0.006650 -2.388571
-116.0 89.0 0.006648 -2.324779
-115.0 89.0 0.006645 -2.260916
-114.0 89.0 0.006638 -2.196168
-113.0 89.0 0.006631 -2.132604
-112.0 89.0 0.006621 -2.068301
-111.0 89.0 0.006608 -2.003193
-110.0 89.0 0.006593 -1.938154
-109.0 89.0 0.006576 -1.872565
-108.0 89.0 0.006557 -1.808271
-107.0 89.0 0.006537 -1.744067
-106.0 89.0 0.006513 -1.677526
-105.0 89.0 0.006486 -1.609085
-104.0 89.0 0.006457 -1.540801
-103.0 89.0 0.006427 -1.472848
-102.0 89.0 0.006395 -1.405727
-101.0 89.0 0.006362 -1.339957
-100.0 89.0 0.006327 -1.273024
-99.0 89.0 0.006290 -1.206117
-98.0 89.0 0.006252 -1.140431
-97.0 89.0 0.006211 -1.072343
-96.0 89.0 0.006169 -1.004413
-95.0 89.0 0.006124 -0.935169
-94.0 89.0 0.006077 -0.864962
-93.0 89.0 0.006029 -0.796121
-92.0 89.0 0.005981 -0.729476
-91.0 89.0 0.005931 -0.662934
-90.0 89.0 0.005698 -0.232334
-89.0 89.0 0.005645 -0.149248
-88.0 89.0 0.005591 -0.066108
-87.0 89.0 0.005536 0.016871
-86.0 89.0 0.005480 0.102584
-85.0 89.0 0.005422 0.188756
-84.0 89.0 0.005364 0.273350
-83.0 89.0 0.005304 0.359010
-82.0 89.0 0.005244 0.445960
-81.0 89.0 0.005183 0.531846
-80.0 89.0 0.005123 0.616041
-79.0 89.0 0.005063 0.699627
-78.0 89.0 0.005001 0.783516
-77.0 89.0 0.004939 0.868473
-76.0 89.0 0.004876 0.956538
-75.0 89.0 0.004810 1.048717
-74.0 89.0 0.004743 1.143727
-73.0 89.0 0.004676 1.237922
-72.0 89.0 0.004609 1.332695
-71.0 89.0 0.004542 1.427461
-70.0 89.0 0.004475 1.521401
-69.0 89.0 0.004408 1.616267
-68.0 89.0 0.004342 1.709413
-67.0 89.0 0.004276 1.801813
-66.0 89.0 0.004210 1.895738
-65.0 89.0 0.004144 1.991422
-64.0 89.0 0.004077 2.091097
-63.0 89.0 0.004008 2.194875
-62.0 89.0 0.003940 2.300656
-61.0 89.0 0.003872 2.406358
-60.0 89.0 0.003805 2.509965
-59.0 89.0 0.003740 2.612635
-58.0 89.0 0.003674 2.716890
-57.0 89.0 0.003609 2.823358
-56.0 89.0 0.003544 2.931962
-55.0 89.0 0.003480 3.039392
-54.0 89.0 0.003420 3.138631
-53.0 89.0 0.003356 3.252538
-52.0 89.0 0.003290 3.375047
-51.0 89.0 0.003227 3.493950
-50.0 89.0 0.003164 3.616250
-49.0 89.0 0.003100 3.742460
-48.0 89.0 0.003037 3.870490
-47.0 89.0 0.002976 3.997917
-46.0 89.0 0.002916 4.125423
-45.0 89.0 0.002859 4.249453
-44.0 89.0 0.002805 4.370103
-43.0 89.0 0.002752 4.489687
-42.0 89.0 0.002700 4.610164
-41.0 89.0 0.002649 4.733164
-40.0 89.0 0.002599 4.860028
-39.0 89.0 0.002549 4.990399
-38.0 89.0 0.002500 5.123877
-37.0 89.0 0.002452 5.259635
-36.0 89.0 0.002404 5.398296
-35.0 89.0 0.002358 5.540405
-34.0 89.0 0.002312 5.685662
-33.0 89.0 0.002267 5.834167
-32.0 89.0 0.002223 5.985813
-31.0 89.0 0.002180 6.140637
-30.0 89.0 0.002139 6.298839
-29.0 89.0 0.002098 6.460176
-28.0 89.0 0.002058 6.625010
-27.0 89.0 0.002019 6.793579
-26.0 89.0 0.001981 6.965872
-25.0 89.0 0.001944 7.142244
-24.0 89.0 0.001909 7.322654
-23.0 89.0 0.001874 7.507315
-22.0 89.0 0.001840 7.696160
-21.0 89.0 0.001807 7.889446
-20.0 89.0 0.001775 8.087420
-19.0 89.0 0.001745 8.290305
-18.0 89.0 0.001715 8.498152
-17.0 89.0 0.001686 8.711104
-16.0 89.0 0.001658 8.929382
-15.0 89.0 0.001631 9.153002
-14.0 89.0 0.001605 9.382125
-13.0 89.0 0.001579 9.616868
-12.0 89.0 0.001555 9.857243
-11.0 89.0 0.001532 10.103447
-10.0 89.0 0.001510 10.355403
-9.0 89.0 0.001488 10.613215
-8.0 89.0 0.001468 10.876907
-7.0 89.0 0.001448 11.146611
-6.0 89.0 0.001430 11.422124
-5.0 89.0 0.001413 11.703361
-4.0 89.0 0.001397 11.990299
-3.0 89.0 0.001382 12.283097
-2.0 89.0 0.001368 12.581843
-1.0 89.0 0.001355 12.886348
0.0 89.0 0.001343 13.196531
1.0 89.0 0.001251 13.505283
2.0 89.0 0.001240 13.894519
3.0 89.0 0.001230 14.290908
4.0 89.0 0.001221 14.694250
5.0 89.0 0.001212 15.104336
6.0 89.0 0.001204 15.520621
7.0 89.0 0.001197 15.942449
8.0 89.0 0.001192 16.369266
9.0 89.0 0.001188 16.800539
10.0 89.0 0.001185 17.236004
11.0 89.0 0.001184 17.675342
12.0 89.0 0.001183 18.118022
13.0 89.0 0.001182 18.563544
14.0 89.0 0.001183 19.011476
15.0 89.0 0.001185 19.461354
16.0 89.0 0.001188 19.912751
17.0 89.0 0.001191 20.365223
18.0 89.0 0.001196 20.818397
19.0 89.0 0.001201 21.271837
20.0 89.0 0.001208 21.725232
21.0 89.0 0.001215 22.178424
22.0 89.0 0.001223 22.630993
23.0 89.0 0.001232 23.082831
24.0 89.0 0.001242 23.533822
25.0 89.0 0.001252 23.983776
26.0 89.0 0.001264 24.432695
27.0 89.0 0.001276 24.880677
28.0 89.0 0.001289 25.327488
29.0 89.0 0.001302 25.773224
30.0 89.0 0.001316 26.217879
31.0 89.0 0.001331 26.661272
32.0 89.0 0.001347 27.104077
33.0 89.0 0.001363 27.546278
34.0 89.0 0.001379 27.988084
35.0 89.0 0.001396 28.429479
36.0 89.0 0.001414 28.871150
37.0 89.0 0.001432 29.313140
38.0 89.0 0.001451 29.755533
39.0 89.0 0.001470 30.198941
40.0 89.0 0.001489 30.643510
41.0 89.0 0.001509 31.089234
42.0 89.0 0.001529 31.536952
43.0 89.0 0.001549 31.986512
44.0 89.0 0.001570 32.438571
45.0 89.0 0.001591 32.892923
46.0 89.0 0.001612 33.350485
47.0 89.0 0.001633 33.811209
48.0 89.0 0.001655 34.275009
49.0 89.0 0.001676 34.742842
50.0 89.0 0.001698 35.215004
51.0 89.0 0.001720 35.690539
52.0 89.0 0.001742 36.170559
53.0 89.0 0.001764 36.655412
54.0 89.0 0.001786 37.144995
55.0 89.0 0.001808 37.639764
56.0 89.0 0.001831 38.139723
57.0 89.0 0.001853 38.644854
58.0 89.0 0.001875 39.155074
59.0 89.0 0.001898 39.671079
60.0 89.0 0.001920 40.192614
61.0 89.0 0.001943 40.718881
62.0 89.0 0.001965 41.251160
63.0 89.0 0.001988 41.788091
64.0 89.0 0.002010 42.330426
65.0 89.0 0.002033 42.877379
66.0 89.0 0.002056 43.429673
67.0 89.0 0.002078 43.986450
68.0 89.0 0.002101 44.547865
69.0 89.0 0.002124 45.113693
70.0 89.0 0.002147 45.683682
71.0 89.0 0.002170 46.257183
72.0 89.0 0.002193 46.834062
73.0 89.0 0.002216 47.414348
74.0 89.0 0.002240 47.997306
75.0 89.0 0.002263 48.583296
76.0 89.0 0.002287 49.171912
77.0 89.0 0.002311 49.761588
78.0 89.0 0.002334 50.352814
79.0 89.0 0.002358 50.944355
80.0 89.0 0.002383 51.536682
81.0 89.0 0.002407 52.129103
82.0 89.0 0.002431 52.719801
83.0 89.0 0.002455 53.308637
84.0 89.0 0.002480 53.895303
85.0 89.0 0.002504 54.480228
86.0 89.0 0.002529 55.061609
87.0 89.0 0.002553 55.640446
88.0 89.0 0.002578 56.214770
89.0 89.0 0.002602 56.785035
90.0 89.0 0.002585 57.666336
91.0 89.0 0.002610 58.252226
92.0 89.0 0.002635 58.832903
93.0 89.0 0.002659 59.407170
94.0 89.0 0.002684 59.973921
95.0 89.0 0.002708 60.533165
96.0 89.0 0.002732 61.084420
97.0 89.0 0.002755 61.627232
98.0 89.0 0.002778 62.161208
99.0 89.0 0.002800 62.685647
100.0 89.0 0.002822 63.200908
101.0 89.0 0.002843 63.705880
102.0 89.0 0.002863 64.201315
103.0 89.0 0.002882 64.686183
104.0 89.0 0.002900 65.160954
105.0 89.0 0.002918 65.625637
106.0 89.0 0.002934 66.082805
107.0 89.0 0.002949 66.530934
108.0 89.0 0.002963 66.967965
109.0 89.0 0.002975 67.391545
110.0 89.0 0.002985 67.799768
111.0 89.0 0.002994 68.198755
112.0 89.0 0.003001 68.588311
113.0 89.0 0.003007 68.966616
114.0 89.0 0.003010 69.334554
115.0 89.0 0.003012 69.691770
116.0 89.0 0.003011 70.038304
117.0 89.0 0.003008 70.373148
118.0 89.0 0.003003 70.696782
119.0 89.0 0.002996 71.009579
120.0 89.0 0.002986 71.311043
121.0 89.0 0.002974 71.600984
122.0 89.0 0.002959 71.879071
123.0 89.0 0.002942 72.145470
124.0 89.0 0.002921 72.400613
125.0 89.0 0.002898 72.638597
126.0 89.0 0.002871 72.864730
127.0 89.0 0.002842 73.076957
128.0 89.0 0.002808 73.267570
129.0 89.0 0.002770 73.429926
130.0 89.0 0.002729 73.578063
131.0 89.0 0.002687 73.733316
132.0 89.0 0.002641 73.866028
133.0 89.0 0.002591 73.976142
134.0 89.0 0.002541 74.095435
135.0 89.0 0.002488 74.210660
136.0 89.0 0.002433 74.310413
137.0 89.0 0.002375 74.397344
138.0 89.0 0.002315 74.478611
139.0 89.0 0.002253 74.553321
140.0 89.0 0.002189 74.610630
141.0 89.0 0.002121 74.645465
142.0 89.0 0.002051 74.662968
143.0 89.0 0.001978 74.662939
144.0 89.0 0.001904 74.651828
145.0 89.0 0.001829 74.631648
146.0 89.0 0.001751 74.586416
147.0 89.0 0.001671 74.522728
148.0 89.0 0.001589 74.425868
149.0 89.0 0.001505 74.288951
150.0 89.0 0.001417 74.072486
151.0 89.0 0.001326 73.771520
152.0 89.0 0.001234 73.404455
153.0 89.0 0.001141 72.953215
154.0 89.0 0.001045 72.362795
155.0 89.0 0.000949 71.614735
156.0 89.0 0.000853 70.672064
157.0 89.0 0.000756 69.415080
158.0 89.0 0.000660 67.755153
159.0 89.0 0.000567 65.565921
160.0 89.0 0.000477 62.407579
161.0 89.0 0.000396 57.740920
162.0 89.0 0.000330 50.757370
163.0 89.0 0.000292 41.082699
164.0 89.0 0.000295 30.010049
165.0 89.0 0.000339 20.494484
166.0 89.0 0.000413 13.685907
167.0 89.0 0.000505 9.113539
168.0 89.0 0.000606 6.009777
169.0 89.0 0.000713 3.821087
170.0 89.0 0.000823 2.212389
171.0 89.0 0.000935 0.996450
172.0 89.0 0.001050 0.054911
173.0 89.0 0.001164 -0.702226
174.0 89.0 0.001281 -1.308751
175.0 89.0 0.001399 -1.795422
176.0 89.0 0.001516 -2.203442
177.0 89.0 0.001634 -2.548352
178.0 89.0 0.001751 -2.841885
179.0 89.0 0.001870 -3.085860
-180.0 88.0 0.005767 -3.727359
-179.0 88.0 0.006043 -3.772119
-178.0 88.0 0.006317 -3.819862
-177.0 88.0 0.006588 -3.864864
-176.0 88.0 0.006855 -3.914928
-175.0 88.0 0.007120 -3.960754
-174.0 88.0 0.007382 -4.007474
-173.0 88.0 0.007638 -4.058677
-172.0 88.0 0.007891 -4.108575
-171.0 88.0 0.008142 -4.154209
-170.0 88.0 0.008391 -4.193737
-169.0 88.0 0.008634 -4.237667
-168.0 88.0 0.008875 -4.274620
-167.0 88.0 0.009117 -4.297368
-166.0 88.0 0.009357 -4.317168
-165.0 88.0 0.009591 -4.339226
-164.0 88.0 0.009818 -4.361924
-163.0 88.0 0.010043 -4.380552
-162.0 88.0 0.010262 -4.397315
-161.0 88.0 0.010479 -4.408138
-160.0 88.0 0.010690 -4.416580
-159.0 88.0 0.010896 -4.422192
-158.0 88.0 0.011097 -4.424459
-157.0 88.0 0.011292 -4.424456
-156.0 88.0 0.011483 -4.417467
